id,name,first_air_date,popularity,vote_average,vote_count,provider,provider_id,content-type,Action & Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Kids,Mystery,News,Reality,Sci-Fi & Fantasy,Soap,Talk,War & Politics,Western,Action,Adventure,Fantasy,History,Horror,Music,Romance,Science Fiction,TV Movie,Thriller,War,release_date,ticker
2288,Prison Break,2005-08-29,116.7391,8.08,5388,Disney+,337,TV Show,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-08-29,DIS
73586,Yellowstone,2018-06-20,113.153,8.252,2727,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018-06-20,DIS
18165,The Vampire Diaries,2009-09-10,107.1713,8.318,9162,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-10,DIS
5920,The Mentalist,2008-09-23,120.8285,8.4,3901,Disney+,337,TV Show,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-09-23,DIS
69478,The Handmaid's Tale,2017-04-26,108.7738,8.179,2857,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-04-26,DIS
1433,American Dad!,2005-02-06,116.3339,6.972,2190,Disney+,337,TV Show,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-06,DIS
31132,Regular Show,2010-09-06,108.3854,8.633,2083,Disney+,337,TV Show,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-06,DIS
1402,The Walking Dead,2010-10-31,105.7678,8.1,16913,Disney+,337,TV Show,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-31,DIS
1421,Modern Family,2009-09-23,102.8817,7.873,2935,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-23,DIS
37680,Suits,2011-06-23,100.6148,8.226,5252,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-23,DIS
71712,The Good Doctor,2017-09-25,104.1418,8.477,12531,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-25,DIS
4629,Stargate SG-1,1997-07-27,100.636,8.28,1638,Disney+,337,TV Show,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997-07-27,DIS
63174,Lucifer,2016-01-25,101.2828,8.45,14955,Disney+,337,TV Show,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-25,DIS
44217,Vikings,2013-03-03,99.4101,8.097,7143,Disney+,337,TV Show,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013-03-03,DIS
2710,It's Always Sunny in Philadelphia,2005-08-04,102.5455,8.283,1148,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-08-04,DIS
4087,The X-Files,1993-09-10,103.5179,8.378,3218,Disney+,337,TV Show,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993-09-10,DIS
95557,INVINCIBLE,2021-03-25,94.8963,8.636,4924,Disney+,337,TV Show,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-25,DIS
1403,Marvel's Agents of S.H.I.E.L.D.,2013-09-24,96.4415,7.5,3569,Disney+,337,TV Show,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-24,DIS
34524,Teen Wolf,2011-06-05,93.8854,8.468,4385,Disney+,337,TV Show,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-05,DIS
4239,Married... with Children,1987-04-05,95.7028,7.713,1071,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987-04-05,DIS
4604,Smallville,2001-10-16,93.5422,8.204,4165,Disney+,337,TV Show,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001-10-16,DIS
655,Star Trek: The Next Generation,1987-09-28,93.8059,8.367,1564,Disney+,337,TV Show,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987-09-28,DIS
4630,The Fairly OddParents,2001-03-30,96.7259,7.563,1005,Disney+,337,TV Show,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001-03-30,DIS
71728,Young Sheldon,2017-09-25,90.3242,8.049,2689,Disney+,337,TV Show,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-25,DIS
60572,Pokémon,1997-04-01,94.6506,7.9,1945,Disney+,337,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997-04-01,DIS
4194,Star Wars: The Clone Wars,2008-10-03,90.4403,8.461,2110,Disney+,337,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-03,DIS
1620,CSI: Miami,2002-09-23,86.6312,7.7,1620,Disney+,337,TV Show,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-09-23,DIS
44006,Chicago Fire,2012-10-10,93.5526,8.411,2250,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-10,DIS
1100,How I Met Your Mother,2005-09-19,91.6588,8.146,5190,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-09-19,DIS
31917,Pretty Little Liars,2010-06-08,90.813,7.984,2652,Disney+,337,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-08,DIS
4194,Star Wars: The Clone Wars,2008-10-03,90.4403,8.461,2110,Disney+,337,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-03,DIS
71728,Young Sheldon,2017-09-25,90.3242,8.049,2689,Disney+,337,TV Show,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-25,DIS
52,That '70s Show,1998-08-23,90.1929,7.947,1463,Disney+,337,TV Show,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-08-23,DIS
2004,Malcolm in the Middle,2000-01-09,89.5528,8.5,4490,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000-01-09,DIS
15260,Adventure Time,2010-04-05,85.8204,8.496,2846,Disney+,337,TV Show,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-05,DIS
48891,Brooklyn Nine-Nine,2013-09-17,88.5908,8.21,3536,Disney+,337,TV Show,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-17,DIS
16286,"Yo soy Betty, la fea",1999-10-25,88.2407,8.347,3429,Disney+,337,TV Show,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999-10-25,DIS
111803,The White Lotus,2021-07-11,84.3288,7.622,1049,Disney+,337,TV Show,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-11,DIS
111803,The White Lotus,2021-07-11,84.3288,7.622,1049,Disney+,337,TV Show,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-11,DIS
61923,Star vs. the Forces of Evil,2015-01-18,82.8478,8.362,1413,Disney+,337,TV Show,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-18,DIS
39351,Grimm,2011-10-28,82.0229,8.265,3304,Disney+,337,TV Show,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-28,DIS
74016,The Resident,2018-01-21,82.3444,8.419,1241,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-21,DIS
1981,Charmed,1998-10-07,82.0917,8.181,2367,Disney+,337,TV Show,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-10-07,DIS
108978,Reacher,2022-02-03,76.6448,8.11,2271,Disney+,337,TV Show,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-03,DIS
47,El Chavo del Ocho,1973-02-26,75.2699,8.0,1921,Disney+,337,TV Show,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973-02-26,DIS
76479,The Boys,2019-07-25,77.3852,8.5,10946,Disney+,337,TV Show,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-25,DIS
1418,The Big Bang Theory,2007-09-24,78.7303,7.908,11663,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-24,DIS
1973,24,2001-11-06,78.7327,7.779,1590,Disney+,337,TV Show,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001-11-06,DIS
77169,Cobra Kai,2018-05-02,74.4391,8.213,6580,Disney+,337,TV Show,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-02,DIS
1419,Castle,2009-03-09,76.8312,7.995,1926,Disney+,337,TV Show,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-03-09,DIS
39272,Once Upon a Time,2011-10-23,75.0714,7.378,2313,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-23,DIS
95479,Jujutsu Kaisen,2020-10-03,65.7763,8.58,3831,Disney+,337,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-03,DIS
4586,Gilmore Girls,2000-10-05,74.7022,7.888,1098,Disney+,337,TV Show,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000-10-05,DIS
822119,Captain America: Brave New World,2025-02-12,290.182,6.144,1608,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2025-02-12,NFLX
974576,Conclave,2024-10-25,188.8202,7.192,2024,Netflix,8,Movie,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024-10-25,NFLX
1241982,Moana 2,2024-11-21,147.0271,7.084,2268,Netflix,8,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-11-21,NFLX
762509,Mufasa: The Lion King,2024-12-18,142.9646,7.416,2011,Netflix,8,Movie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-12-18,NFLX
939243,Sonic the Hedgehog 3,2024-12-19,141.8192,7.732,2457,Netflix,8,Movie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024-12-19,NFLX
615,The Passion of the Christ,2004-02-25,114.9596,7.52,4819,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-02-25,NFLX
696506,Mickey 17,2025-02-28,113.067,6.91,1718,Netflix,8,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2025-02-28,NFLX
615,The Passion of the Christ,2004-02-25,114.9596,7.5,4819,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-02-25,NFLX
950396,The Gorge,2025-02-13,91.4969,7.733,2455,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2025-02-13,NFLX
299536,Avengers: Infinity War,2018-04-25,110.6769,8.235,30442,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2018-04-25,NFLX
558449,Gladiator II,2024-11-13,68.1141,6.751,3237,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2024-11-13,NFLX
1010581,My Fault,2023-06-08,72.5331,7.817,3657,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023-06-08,NFLX
680,Pulp Fiction,1994-09-10,74.9975,8.489,28596,Netflix,8,Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1994-09-10,NFLX
912649,Venom: The Last Dance,2024-10-22,69.5744,6.783,3211,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2024-10-22,NFLX
533535,Deadpool & Wolverine,2024-07-24,69.9032,7.603,7106,Netflix,8,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024-07-24,NFLX
519182,Despicable Me 4,2024-06-20,67.0019,7.05,2718,Netflix,8,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-06-20,NFLX
539972,Kraven the Hunter,2024-12-11,61.5312,6.601,1595,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2024-12-11,NFLX
429,"The Good, the Bad and the Ugly",1966-12-22,61.8246,8.463,8949,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1966-12-22,NFLX
823219,Flow,2024-08-29,59.7479,8.2,1856,Netflix,8,Movie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2024-08-29,NFLX
1084199,Companion,2025-01-22,58.5648,7.072,1136,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2025-01-22,NFLX
315635,Spider-Man: Homecoming,2017-07-05,85.9124,7.331,22151,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-07-05,NFLX
1184918,The Wild Robot,2024-09-12,56.2456,8.324,4787,Netflix,8,Movie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-09-12,NFLX
1156593,Your Fault,2024-12-26,53.6999,7.14,1219,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024-12-26,NFLX
933260,The Substance,2024-09-07,55.6315,7.14,4484,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-09-07,NFLX
209112,Batman v Superman: Dawn of Justice,2016-03-23,76.3566,5.977,18223,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2016-03-23,NFLX
420818,The Lion King,2019-07-12,79.3952,7.11,10325,Netflix,8,Movie,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019-07-12,NFLX
769,GoodFellas,1990-09-12,62.1976,8.455,13310,Netflix,8,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990-09-12,NFLX
335984,Blade Runner 2049,2017-10-04,47.1166,7.578,14055,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017-10-04,NFLX
284054,Black Panther,2018-02-13,72.9206,7.373,22516,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2018-02-13,NFLX
1022789,Inside Out 2,2024-06-11,50.7776,7.556,5774,Netflix,8,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-06-11,NFLX
321612,Beauty and the Beast,2017-03-16,77.8782,6.971,15596,Netflix,8,Movie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017-03-16,NFLX
11,Star Wars,1977-05-25,77.9763,8.203,21084,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1977-05-25,NFLX
299534,Avengers: Endgame,2019-04-24,63.2407,8.237,26258,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2019-04-24,NFLX
7451,xXx,2002-08-09,47.5123,5.938,4401,Netflix,8,Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2002-08-09,NFLX
845781,Red One,2024-10-31,45.0807,7.056,2461,Netflix,8,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2024-10-31,NFLX
157336,Interstellar,2014-11-05,40.3658,8.454,37003,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014-11-05,NFLX
181808,Star Wars: The Last Jedi,2017-12-13,74.7713,6.778,15559,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-12-13,NFLX
597,Titanic,1997-11-18,44.4478,7.905,25923,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997-11-18,NFLX
283995,Guardians of the Galaxy Vol. 2,2017-04-19,71.1511,7.612,21912,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-04-19,NFLX
1064213,Anora,2024-10-14,43.9255,7.1,2072,Netflix,8,Movie,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024-10-14,NFLX
218,The Terminator,1984-10-26,70.8376,7.664,13529,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1984-10-26,NFLX
351286,Jurassic World: Fallen Kingdom,2018-06-06,57.162,6.538,12024,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2018-06-06,NFLX
198663,The Maze Runner,2014-09-10,43.4781,7.189,17306,Netflix,8,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2014-09-10,NFLX
284053,Thor: Ragnarok,2017-10-02,61.4571,7.584,21075,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-10-02,NFLX
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,45.0716,7.134,10888,Netflix,8,Movie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2005-12-07,NFLX
293167,Kong: Skull Island,2017-03-08,71.4806,6.544,10621,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2017-03-08,NFLX
665,Ben-Hur,1959-11-18,30.9341,7.888,2866,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1959-11-18,NFLX
297762,Wonder Woman,2017-05-30,67.0568,7.216,20174,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2017-05-30,NFLX
320288,Dark Phoenix,2019-06-05,66.8773,5.971,6655,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2019-06-05,NFLX
348,Alien,1979-05-25,65.4313,8.163,15215,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1979-05-25,NFLX
335988,Transformers: The Last Knight,2017-06-16,62.0324,6.053,6342,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-06-16,NFLX
671,Harry Potter and the Philosopher's Stone,2001-11-16,38.31,7.902,28137,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2001-11-16,NFLX
302946,The Accountant,2016-10-13,41.6163,7.1,6418,Netflix,8,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016-10-13,NFLX
829557,365 Days: This Day,2022-04-26,39.9386,5.897,1699,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022-04-26,NFLX
76600,Avatar: The Way of Water,2022-12-14,39.4832,7.611,12489,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2022-12-14,NFLX
76600,Avatar: The Way of Water,2022-12-14,39.4832,7.611,12489,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2022-12-14,NFLX
319,True Romance,1993-09-09,50.6461,7.545,2807,Netflix,8,Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993-09-09,NFLX
24428,The Avengers,2012-04-25,36.0158,7.741,31640,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2012-04-25,NFLX
1118031,Apocalypse Z: The Beginning of the End,2024-10-04,36.1285,6.718,1043,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2024-10-04,NFLX
573435,Bad Boys: Ride or Die,2024-06-05,36.7483,7.385,2857,Netflix,8,Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2024-06-05,NFLX
4233,Scream 2,1997-12-12,47.7345,6.495,4310,Netflix,8,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997-12-12,NFLX
424,Schindler's List,1993-12-15,39.2834,8.564,16384,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1993-12-15,NFLX
497,The Green Mile,1999-12-10,38.2013,8.504,18029,Netflix,8,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1999-12-10,NFLX
808,Shrek,2001-05-18,36.4478,7.75,17619,Netflix,8,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2001-05-18,NFLX
371638,The Disaster Artist,2017-03-12,35.6685,7.107,3573,Netflix,8,Movie,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-03-12,NFLX
238,The Godfather,1972-03-14,35.8089,8.687,21367,Netflix,8,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972-03-14,NFLX
634649,Spider-Man: No Way Home,2021-12-15,37.1529,7.9,20696,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2021-12-15,NFLX
6844,The Ten Commandments,1956-10-05,30.7273,7.772,1688,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1956-10-05,NFLX
374720,Dunkirk,2017-07-19,61.5608,7.45,16743,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017-07-19,NFLX
993710,Back in Action,2025-01-15,34.8999,6.461,1182,Netflix,8,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-01-15,NFLX
603,The Matrix,1999-03-31,34.5252,8.224,26302,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1999-03-31,NFLX
278,The Shawshank Redemption,1994-09-23,32.7674,8.708,28179,Netflix,8,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994-09-23,NFLX
945961,Alien: Romulus,2024-08-13,34.3244,7.21,3555,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-08-13,NFLX
339846,Baywatch,2017-05-25,48.7345,6.092,8173,Netflix,8,Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017-05-25,NFLX
603692,John Wick: Chapter 4,2023-03-22,35.1709,7.724,7004,Netflix,8,Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-03-22,NFLX
