id,name,first_air_date,popularity,vote_average,vote_count,provider,provider_id,content-type,Action & Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Kids,Mystery,News,Reality,Sci-Fi & Fantasy,Soap,Talk,War & Politics,Western,Action,Adventure,Fantasy,History,Horror,Music,Romance,Science Fiction,TV Movie,Thriller,War,release_date,ticker
1284004,May the 12th Be with You,2024-05-09,1.945,5.4,53,Disney+,337,Movie,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-09,DIS
999621,BRATS,2024-06-07,1.635,6.0,44,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07,DIS
1171861,The Last Repair Shop,2024-02-16,1.58,7.514,36,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-02-16,DIS
977326,Elton John: Never Too Late,2024-11-15,1.503,6.3,30,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-11-15,DIS
1358947,The Most Wonderful Time of the Year,2024-10-11,1.386,5.7,35,Disney+,337,Movie,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-11,DIS
1221396,Self,2024-02-01,1.362,6.2,37,Disney+,337,Movie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024-02-01,DIS
1158874,Sugarcane,2024-08-09,1.354,6.7,35,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-09,DIS
1273196,Jim Henson Idea Man,2024-05-18,1.312,7.8,35,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-18,DIS
1371146,Beatles '64,2024-11-28,1.277,6.45,30,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-11-28,DIS
929563,Big City Greens the Movie: Spacecation,2024-06-06,1.248,7.6,33,Disney+,337,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024-06-06,DIS
1265066,The Beach Boys,2024-05-21,1.137,6.6,30,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-05-21,DIS
1085779,Nǎi Nai & Wài Pó,2024-02-16,1.118,7.0,30,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-16,DIS
1293461,D.I.Y. Duck,2024-06-08,0.894,6.7,23,Disney+,337,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-08,DIS
1340168,Blink,2024-10-04,0.82,7.9,19,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-04,DIS
1386628,Marvel Studios Assembled: The Making of Deadpool & Wolverine,2024-11-12,0.755,6.8,16,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-12,DIS
1389038,Mickey and the Very Many Christmases,2024-12-01,0.732,6.3,14,Disney+,337,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-12-01,DIS
1360677,The Devil's Climb,2024-10-17,0.721,7.8,16,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-17,DIS
1422765,Carrie Underwood: Reflection,2025-01-24,0.504,6.0,1,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2025-01-24,DIS
1366853,Expedition Amazon,2024-10-10,0.503,6.4,10,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-10,DIS
1290584,Road Diary: Bruce Springsteen and The E Street Band,2024-09-08,0.477,8.2,10,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-09-08,DIS
1421982,Lore Of The Ring Light,2025-01-21,0.474,10.0,1,Disney+,337,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2025-01-21,DIS
1259918,Tiger,2024-04-21,0.459,8.2,11,Disney+,337,Movie,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-21,DIS
1259919,Tigers on the Rise,2024-04-21,0.424,7.5,10,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-21,DIS
1242387,Billy & Molly: An Otter Love Story,2024-03-09,0.415,8.1,10,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-09,DIS
1448322,Барашек,2024-12-15,0.36,0.0,0,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-15,DIS
1275606,Marvel Studios Assembled: The Making of X-Men '97,2024-05-21,0.36,5.9,8,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-21,DIS
1235525,Marvel Studios Assembled: The Making of The Marvels,2024-02-06,0.339,5.6,8,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-06,DIS
1394473,The Untold Story of Mary Poppins: A Special Edition of 20/20,2024-11-27,0.322,5.7,3,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-27,DIS
1242392,Fly,2024-09-02,0.297,8.0,5,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-02,DIS
1442500,Doctor Who: Joy to the World,2024-12-25,0.291,0.0,0,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2024-12-25,DIS
1395548,The Last Verse,2024-11-27,0.286,4.0,2,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-11-27,DIS
1369167,2024 Rock & Roll Hall of Fame Induction Ceremony,2024-10-19,0.265,7.0,3,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-10-19,DIS
1232929,Madu,2024-02-07,0.234,7.8,5,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-07,DIS
1397449,La Cena Está Servida,2024-12-04,0.231,0.0,0,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2024-12-04,DIS
1300132,Protecting Paradise: The Story of Niue,2024-06-07,0.224,6.2,4,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07,DIS
1317874,SEVENTEEN TOUR 'FOLLOW' AGAIN TO CINEMAS,2024-08-14,0.215,9.3,3,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-08-14,DIS
1309983,Inside Out 2: A Special Look,2024-07-15,0.166,8.0,2,Disney+,337,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-15,DIS
1374725,Bruce Springsteen: Backstage and Backstreets,2024-10-20,0.16,0.0,0,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-10-20,DIS
1300156,Clotilda: The Return Home,2024-06-17,0.157,10.0,2,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17,DIS
1294359,The Real Red Tails,2024-06-03,0.152,7.5,2,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03,DIS
1284678,John Williams in Tokyo,2024-05-03,0.144,9.0,2,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-05-03,DIS
1274465,EPCOT Becoming: Inside the Transformation,2024-04-29,0.142,8.0,2,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-29,DIS
1235749,Iwájú: A Day Ahead,2024-02-27,0.131,3.5,2,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-27,DIS
1300342,For the First Time in Forever: The Making of World of Frozen,2024-06-06,0.118,4.0,1,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06,DIS
1282068,Motorcycle Mary,2024-06-07,0.118,6.0,1,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07,DIS
1330277,Rhythm Masters: A Mickey Hart Experience,2024-08-14,0.11,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-08-14,DIS
1321872,Dude Perfect: A Very Long Shot,2024-08-03,0.104,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-03,DIS
1307819,No Scope: The Story of FaZe Clan,2024-07-01,0.091,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-01,DIS
1310161,Attack of the Red Sea Sharks,2024-06-30,0.09,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30,DIS
1310159,Baby Sharks in the City,2024-06-30,0.09,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30,DIS
1310158,Supersized Sharks,2024-06-30,0.09,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30,DIS
1310157,Sharks Gone Viral,2024-06-30,0.09,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30,DIS
1310156,Shark vs. Ross Edgley,2024-06-30,0.09,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30,DIS
1126538,Shark Beach with Anthony Mackie,2024-06-30,0.09,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-30,DIS
1275044,Lainey Wilson: Bell Bottom Country,2024-05-29,0.08,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-05-29,DIS
1283797,Michael Strahan x Jon Bon Jovi: Halfway There,2024-04-28,0.072,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-04-28,DIS
1302487,Sins of the Parents: The Crumbley Trials,2024-04-18,0.069,0.0,0,Disney+,337,Movie,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18,DIS
1261524,"An Oprah Special: Shame, Blame and the Weight Loss Revolution",2024-03-18,0.064,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18,DIS
1301279,NHL Big City Greens Classic 2,2024-03-09,0.062,0.0,0,Disney+,337,Movie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024-03-09,DIS
1244918,Operation Arctic Cure,2024-02-19,0.059,0.0,0,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-19,DIS
947763,Endurance,2024-10-14,0.001,7.5,15,Disney+,337,Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-14,DIS
